"Data Source","World Development Indicators",

"Last Updated Date","2024-03-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Lao PDR","LAO","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","4.99756105342455","3.41032533186618","4.56012321485042","4.74167857436511","-0.612814680045337","","","","","","","","","","","","8.52946108553974","1.39671283713829","18.3676058439027","10.5647201858085","14.7224053912261","20.2448932624792","22.5660441726476","19.1390752540685","14.0313165576754","16.6210476978264","9.67471633262982","18.4030773400358","6.86800024337452","5.71723106857919","10.1718367080655","10.7473653598077","17.6387961657478","","","","","","","",
"Lebanon","LBN","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-4.23602590745359","-16.3590279795685","6.46453717779807","7.4726505664867","10.2838370591134","14.7498293928661","8.05441560014745","7.43854339144653","4.93641026874802","2.70092703111153","-2.52730346687893","-2.31902685135389","-3.6312054991573","2.44039507301541","2.06425598867214","-0.934874803116555","-3.79871244038745","-6.01526413734325","2.23546317065147","-4.8595467639922","","",
"Liberia","LBR","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Libya","LBY","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.780947255113","49.3116511005354","43.8849118651153","61.8559375147701","67.9020054601426","64.1443508756355","66.2682807182778","43.2315964504324","51.8038329638628","21.0617800098968","45.5937044772272","30.2624451432725","13.2362628342955","5.74589340607605","1.8360650186716","21.3959302649901","30.8898647004092","22.8648849692138","-21.6032076642079","47.5331965511196","","",
"St. Lucia","LCA","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","20.9064869597097","20.2721589011325","20.1457189746432","20.5055773306382","19.6811410154316","17.6383945828725","17.1822717575941","18.8558649726115","20.8797886732489","17.9509094660404","21.3669009160275","22.20505893804","24.9924811405071","19.1520887573863","18.2391008954326","17.963808448272","18.5214032003514","18.5906255002594","17.5156828215321","17.8627701844155","17.7744042767418","17.5916958166752","17.1047699146005","17.4892747495229","16.8538376391777","18.4364732068601","18.7423714727479","19.7937513947553","19.5777675009446","21.4705668537673","21.7244597416454","21.0462982087132","18.7723701774366","19.5067510630738","19.6799520433377","18.8649391841547","17.9425259310134","16.7326254079299","16.7691155607603","16.6011490299381","16.7086535372418","16.1517005926685","16.2387852060682","17.374280536624","18.6938332488262","17.3411061666077","",
"Least developed countries: UN classification","LDC","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.2425395232989","28.8489576291259","29.2600235665475","29.377402968054","25.9770338399095","28.9485605986665","28.6989819957714","27.4035900403861","25.9061198814774","25.610887965064","23.1286051839405","23.8330627610659","25.0524590885286","25.1362187811437","27.1703905404125","25.8567141012695","27.6881473051142","","",
"Low income","LIC","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.9080722761419","16.0035652784956","15.3934102008009","17.2104225230654","13.3492115369354","14.9672055832676","16.8389199717398","15.1670338749803","15.99450118289","14.0786217332225","15.1978178810646","","",
"Liechtenstein","LIE","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","7.5378968253329","2.90848495181827","5.13147609610745","11.152297767894","22.6759951605011","25.7361373345608","26.7738705113655","28.2823510501396","26.6921675598348","24.1453333033038","23.703547206871","23.6840902465218","24.1640400140395","24.7039959342489","23.5804371805055","23.7004914622853","23.6126895634343","24.4536902107428","25.6181385780873","24.3792730381113","20.8315705549209","21.6005400889675","22.2026475945407","22.6472440552396","23.3865400469894","22.0996558981927","22.954101782154","21.3112687900827","21.6561549503201","22.1188973193084","24.1626061753552","22.6868846294459","23.6266059239629","18.0331253116412","23.9298756150558","","","","","","32.0435693544498","34.4668126042698","37.2856477970382","35.1237280709855","32.0336185403018","31.4664443442918","33.0076517098953","32.9661246673583","",
"Lower middle income","LMC","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","18.6068538202298","17.2605796983979","18.2946094174509","17.428645632705","19.2963851790457","19.1462039155239","19.6028359405553","18.6033269884767","18.2139565327277","17.3228443730318","18.7204088121699","19.126324047429","20.0060109167189","21.7246049975067","22.3598172014479","22.637595506636","24.0690385947097","25.064898196621","24.9455227713157","24.8728065201209","24.7909906777945","24.4749084349855","25.7221645195395","25.8487989300403","25.0580037777834","26.0870041346154","27.2633748070146","29.5975008085245","30.8815026824272","32.385673384705","32.5387472451018","31.9620081751194","30.1414180370065","31.3947512196081","30.4237830072901","29.8585047419393","29.1679376371763","28.7017686553014","27.6965324240427","27.3995458585095","27.6659986239435","27.8684403165154","27.1609518792787","25.8433480609961","25.4471360100135","26.5824987495124","",
"Low & middle income","LMY","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","26.612479511117","26.5587239433745","27.3660723518781","28.3486985685007","27.4226683858287","28.9119871296756","29.9573269207908","29.461771143786","28.2239906543051","29.0291615251675","30.1912477672575","31.26125909691","31.3037926572636","29.7398351715744","29.3314610181719","29.3470954732145","28.5459644626779","27.9743237533032","28.7316136998715","28.9949452877766","29.8806058387921","31.5364067185231","33.6997523694988","34.1752648179062","35.9653262517082","36.8468597810236","37.4027901468005","35.0742172565159","36.3815461302814","35.693662148692","34.9386809801831","33.8716914273214","33.7591139356585","32.4692074465373","31.8442145137384","32.4645357331107","32.6107418741702","31.881195334313","31.5929819379471","33.3846202667268","33.769473111313","",
"Lesotho","LSO","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","10.6127533709148","12.616821120852","25.2230774099785","38.6108663650636","32.6647695864241","49.5598768329129","38.0293653129004","","","","","","","","","","","","","","","","","","","","","","","","","","47.0220503229712","47.6421670526561","34.2450774961015","24.107790350746","17.1306376748697","21.3353881845469","25.9834850079947","28.5401912882354","27.201915969621","20.0765647142368","10.314017448928","19.5933643114657","21.7799016122404","24.2505797408392","20.8853433012689","17.7721884034954","",
"Late-demographic dividend","LTE","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","29.527933765853","28.9517512344953","30.8227705273482","31.4137931356967","31.3980733740155","33.7710818779856","34.9244884349661","34.8573176600384","32.5769992848806","31.1083106972588","35.4679542290372","36.3798585464148","35.6121041741777","32.7368576148924","32.0232116605528","31.9981643665457","30.8183730538741","30.4760672388343","31.1841490408555","31.5611954274585","32.2630073777848","34.5411089927342","37.1739032172156","37.468975575525","39.2070164128709","40.4178055301242","40.9997082505558","38.5046832340282","40.0530027617941","39.4624670918824","38.6746131152304","37.6667271237724","37.5184065662592","35.9388916141153","34.9889168363822","35.5555953111183","35.5689745891137","34.7334199757181","34.8550687077026","36.6195040248755","36.936302232238","",
"Lithuania","LTU","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.3821244002333","12.492171369217","14.9236114446359","12.8302852864938","10.5134386963459","12.9499928996497","14.3709155715019","15.6719696013065","15.2598770380209","15.0711520097296","16.8682737877318","16.3544184634957","17.0015707561425","14.9078332019954","14.7271806375687","18.3252826217857","18.3051651819064","18.1843334568838","21.2212350472642","23.0841784648921","18.8268625853223","18.1344216046709","19.7373183240396","20.6397921113481","21.3193563797434","21.8583211600617","21.5082468019071","21.4006698149691","",
"Luxembourg","LUX","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.2510944929179","31.7372065187454","30.4611560063557","27.3857405584449","23.8857903192181","33.1478855199181","36.0822826382603","28.9045892423779","36.8544553178953","29.8791923016203","11.8045853639741","17.9354189137134","18.6049912530054","25.4477022634708","22.3916692698291","24.1254789746543","17.8070413853718","19.5715668569625","21.6847125685239","20.431529603733","18.0055737411636","21.5443085468202","20.2946276091876","18.528232124746","",
"Latvia","LVA","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.8745840219721","12.2229112992703","13.9451456527669","15.9598322763317","12.5588314442805","18.3572981254095","19.1624175886199","20.182038851429","20.9287573204547","20.696362733823","23.3678429709945","19.1736547649081","21.0805128154423","23.1971164191774","30.2563728334309","22.1221941114024","22.4562039598788","23.8854314703855","21.8401015417375","22.213413321583","23.1912956535036","22.7375688513591","23.2574022019568","23.0237491548058","22.2016559719672","24.3104099988303","21.0711061840113","21.0877766976106","",
"Macao SAR, China","MAC","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.4177351382853","44.2531538882853","49.0246915853698","49.1917879026556","48.4127617398213","58.2321685145065","45.9662161198828","46.0519550443983","52.166736541331","54.1535486130212","53.4807681517296","53.4042880860514","52.5020841018184","48.6794767224935","48.3706476786028","50.3480568536232","50.034674388511","47.8560522198079","40.4292091658972","31.0786375457023","35.4804977314342","",
"St. Martin (French part)","MAF","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","19.7524600741559","14.8327357252793","16.2053710644627","16.0286398615708","15.7886887199833","24.8186072043247","22.5752321023271","23.4867193535656","21.911073485671","25.2817250863924","25.2617821400205","26.5105329683077","25.9264788538208","26.9863909023048","27.739631170855","30.4396001262528","26.1599245122699","26.5712451390876","24.881158140427","23.7629804284342","21.8452207105256","24.5868076824031","24.7617986915762","34.8304433027664","32.9672770953199","32.4272863830748","38.5728458304454","37.9641136404049","39.2280536829046","39.3567808755571","38.7785200834296","39.9238782667544","39.9382107425572","40.1903074480226","35.5107209630811","35.0441029952415","33.7600402979309","31.3128638814765","32.6458212426442","25.3178069034488","28.2585975133406","28.2698940113082","28.5919840470326","27.3205630602232","27.2305596075706","27.6958519418252","28.217189054188","26.7794900231588","",
"Monaco","MCO","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.4659782121643","8.71251517470891","4.67822970401704","20.2956529184549","18.3000328972872","21.9649856171664","21.2666460304902","16.8676374524784","24.0443579888861","22.9029325733029","21.7766081664656","23.865671766049","23.3251481313372","14.0551673344028","17.0056109414481","13.9656168611562","16.7550567583434","19.7223712050613","17.579053109732","18.3561445230963","18.5953096453413","16.2314568500474","15.8761472474259","15.5353886623179","16.1179523171234","14.4255555495566","10.0245884230905","",
"Madagascar","MDG","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","5.50500709983745","5.15619386793595","7.60537637115257","6.67717247575655","4.93685516304568","1.14841612411796","37.7085851130232","29.4840492219791","21.3879907852947","21.9038923615282","23.3070027912812","15.3127962789615","18.5510008945068","22.4784848096764","14.7702797784427","40.0771875895414","31.185502653383","25.8113427083214","32.8045676571348","33.5255806571388","27.6911876412212","4.4779754216299","8.65011657884107","6.858661707995","6.98031303858212","8.09353340983663","7.72252594263041","14.1505599554348","5.78823417062794","10.1798206281536","16.2989938450729","10.3949271486524","14.9656717937296","18.9918881702258","23.6873010966252","17.5941161498708","16.5438915612429","15.5168379574811","12.8841445403565","8.31123772867584","14.0824669837793","12.4442174613629","15.5750957055246","14.6505347512902","18.0944848429961","16.1287734431569","8.17313698746829","10.9631727817992","15.2244388451885","",
"Maldives","MDV","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.7664566104862","26.4960826952655","26.0233550663107","22.0642073244791","26.7820275566857","30.085819647277","","","","","39.0133428579732","40.5297346557231","39.961522413815","42.4581933395656","30.8196461753904","35.3462046520503","39.2192500585094","38.2779369902529","36.4197267239118","33.1349185764125","24.9198074219566","24.6906826455032","28.2191239112297","31.5467944162825","29.8233925222981","23.7949850595672","29.3506267192086","","",
"Mexico","MEX","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","21.839762874837","26.1069114295518","25.3518767481772","26.0978883843781","28.4978297263013","26.3426898323847","26.7217597859179","20.9713071745924","25.7444438362423","20.5609544749795","19.7277137708678","19.8222343593874","18.2158319682238","16.4462619037251","18.8495784423229","19.1881563541485","20.6941261524377","21.3048889067367","21.8274702525933","22.5673874506878","22.5053913556409","20.8600148333605","20.8045452262272","20.5603787875951","19.782320864365","21.4684386553467","19.6651405223262","21.8950677192599","21.5304427471715","20.3155701486211","20.2707859784537","19.0608906678376","19.1923429409482","19.093390700371","16.2962426797139","16.7707777653889","18.4520684424186","19.3177676647059","20.5470248489169","21.4142239502843","21.2277068877375","22.109647267269","21.7014694950553","19.9041013345321","",
"Marshall Islands","MHL","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.2135914161031","22.5227357362795","23.3668299933574","22.2187973555876","22.7517821342211","24.2652345078683","21.6412733941073","13.4440807740413","15.1934376486718","20.8279405701297","26.9660643590397","23.1138961929856","9.38017321812312","5.75692438417054","4.88310414519213","14.7434006587623","11.7433941157296","","",
"Middle income","MIC","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","26.759880737946","26.695889277943","27.5263960014263","28.5111255708408","27.5488817942482","29.0462505894246","30.1019463034795","29.5901058968307","28.3669727042221","29.1870074349368","30.3341798337756","31.4123838145121","31.4238743113475","29.8666323419411","29.4494107661477","29.4459674428322","28.6426642066825","28.0763447508523","28.8165010615361","29.050490832611","29.9343473860728","31.594002573139","33.7521422862006","34.2985144459066","36.1122494649388","36.9916281167632","37.5685858812392","35.253653357597","36.5437796822263","35.8604750161805","35.152254107826","34.0801003232554","33.9532552127213","32.692829765405","32.0417222790118","32.6283619118206","32.7936297723293","32.0460765360224","31.789122493805","33.570244246727","33.896182073082","",
"North Macedonia","MKD","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.1989556392213","6.04953205767059","3.88018717567462","7.24878707826766","21.8997592276157","12.6450713343263","13.0642023377958","15.7129227514827","14.5729512482651","18.5522641310274","21.8993986785283","17.6397447623686","16.1994425831142","20.4184085222009","23.7994367829979","25.87093835912","26.6611031524452","27.3758500486379","29.8782349641673","28.6788993683553","30.2727997131005","31.8898884486044","32.7159884468274","31.8320048600262","27.1128057687189","29.1044781194757","28.882822061462","",
"Mali","MLI","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","7.27638615057734","8.9184724771522","17.5336194216737","5.79142008944759","8.62820677695044","-6.98656763251038","-9.3679177458574","-8.82244564664597","-8.93724703983701","-11.6065733622011","-3.01806366862347","2.37397727872083","10.7333513528399","7.67615957044207","15.8691926865433","12.2293600900931","9.81690303777304","11.2692964603675","8.23069782307716","13.6713326768389","10.4987620691286","9.84905066171984","14.2658189832665","14.3180166004315","10.3747955593952","9.97118091660198","12.039759675937","11.6786111098599","14.7339791250034","13.8785001056462","13.0691628822154","18.0548622355752","16.7700249338871","12.8718272276799","15.2086537592485","12.8217266672964","14.2979076070414","16.4647848789886","16.4929151831163","15.4492178503126","15.4366154238031","16.7236800026371","14.3736251365364","15.5588805782196","15.0746362884175","15.162210395728","13.8309718561684","","",
"Malta","MLT","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","23.6015690831105","20.1118854246611","16.4118375223235","17.5554914635423","28.2675457167183","31.9824340907085","26.6092254401579","28.1907682301016","30.0194232788448","31.1148363670789","35.1192601335836","32.4823864645229","28.8202145299208","29.1764418768309","25.0614494280013","25.6191340072316","28.5731107313878","31.4030719390182","28.7776115980027","30.7575702615983","31.0568814541356","28.6060520444678","26.6388671500227","25.9118160790848","31.1174359747737","25.7361180284371","22.9142149410681","20.6650043969658","20.0634914808892","15.683482459267","17.0120295741012","20.4246253627481","18.7698320963732","16.293113462462","14.8720146575225","12.3344563218729","14.2998001018621","19.5319369388268","15.3432839984158","18.3088547100006","18.2692735611206","17.7960691303247","20.681867301285","24.7912102445105","27.4680791437486","24.7360209282085","28.8324510320101","28.0088057476632","28.7239741886906","24.3412723281192","27.0797460303224","26.6978926615871","",
"Myanmar","MMR","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa (excluding high income)","MNA","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","28.6485622469524","25.2532242814285","27.0820790164456","26.0304015776363","","","","","","","","","21.8901259189493","26.3410961183189","","","","","","","","","","","","","","","32.9404329400037","34.4255260501881","34.5190424047263","37.8328094355554","27.0906235477883","29.915030537592","28.6969573764142","27.6261339824045","26.8203487692204","23.9721829872796","19.1216830519257","18.9954694865476","23.0661646459394","26.3540074842998","25.283297196794","","","","",
"Montenegro","MNE","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-4.59698158826556","-8.2902914024508","-0.759757319573683","1.1667822113963","4.27497128107593","5.13102034412079","8.21741619623931","7.79945412029108","9.11514609457702","9.86178686856053","14.1551951132885","14.8960315468619","17.6875829666797","5.22869872368254","17.4322838977333","17.3530615593594","",
"Mongolia","MNG","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","22.3163961522978","31.2268530121001","21.0470786618795","20.0318229851454","19.2525758482265","13.5961825838427","8.48894310013245","7.94717598266925","14.913955403034","23.3844506923707","25.4820987839473","36.4969687102174","41.8019383761052","40.5622706142299","38.7934383441302","33.0326328586569","37.1639737258024","30.8669004815293","33.4377596402418","17.4236104003291","17.91789010489","16.2829130459961","25.0380731189471","33.6577946602172","39.5575736438079","45.9574247202297","41.0316799704819","29.9614887259639","27.2284559140489","26.6304483551374","30.403588523709","27.698275104461","26.280052017443","23.4455755232138","16.4005594093878","16.9760932381035","17.3583211890655","22.1408944808472","20.2586266580868","16.3069664976405","20.2923343683258","24.6305509747802","",
"Northern Mariana Islands","MNP","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mauritania","MRT","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","5.37642416491807","-5.32037475185077","-8.27324699008383","1.36415917953216","-4.58377706474858","-1.04245734934506","2.48359517757397","-9.07237279810149","-5.45110179883783","0.704293324161942","12.4830638155144","8.74534898656341","10.8168130852382","15.7017142941096","13.7928610072639","6.5877212686481","17.1996019639884","14.9134350455943","7.52961355173321","43.1637445649753","16.469739608551","18.5476489282073","10.8244924985038","17.7878116872055","","","","","","","","","","","","","","36.6870078203028","35.5290012646543","22.8699968794915","21.4731579999392","27.9777936306459","30.3661545707832","32.7116103226604","34.6194162529787","37.5488523335402","34.9459092617412","31.6470091859888","",
"Mauritius","MUS","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","25.7653061226017","20.5806687904041","19.1434963249507","19.1884816167788","10.4058871735483","12.3616417469006","14.3539445630243","15.7094726946274","17.1309191525394","20.7846912247202","28.3654821474323","29.052101488714","28.3861520761427","26.377952832305","25.821501096478","27.5821796997101","29.0609027783063","27.7179781817922","25.2477724915631","25.1932847714568","25.6173886841127","27.1284966643945","26.5872738381044","25.6232375357898","26.8691070371109","28.684029007145","27.6085488329353","25.9630579785432","23.1052759695967","18.2858912087166","20.5896633246952","25.1023920985284","18.8925369501944","14.8456301297281","16.0180513804165","12.297437904376","17.1651084444529","14.4242710015503","12.9463815116366","13.9077864581625","13.0452387455882","14.0223178993557","15.0680060968394","14.0138631613908","8.0751450064752","6.1898820829598","8.63760043245292","",
"Malawi","MWI","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malaysia","MYS","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","23.9566015709698","20.2748430620124","28.0826063734098","27.2479901268492","27.5906667145783","33.3512838220028","29.3183011942125","25.2443025011471","23.9237048426006","26.3656237578852","28.6499057096458","25.6266942073272","25.6208621106491","31.0488992713851","31.6552992643738","30.6804900039903","30.3826806963327","29.2782620146207","31.6964750314478","34.7131723521145","35.0914161292647","33.8932551687612","37.0407234800784","37.0205449212701","39.8491589952669","38.305980768975","35.9173795808654","32.2517790339186","32.7350846657081","34.8526514617844","35.1374966248144","36.8157549507862","38.7964745148433","38.7668425775513","38.5177080119428","33.3634416267683","33.4664682988521","34.0818029856008","30.9153494882722","29.4198401146816","29.3665669513565","28.3991476426936","28.3850019206649","28.3359876066459","26.1283247399226","24.546150625052","23.8210614819294","25.9905395171633","26.5888029426803","",
"North America","NAC","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","21.5297666850371","21.4619796066959","22.0413540595618","23.752642717279","22.8203382913687","20.9430194525576","21.5003679558423","22.0707974428441","23.1613155579879","23.3965741156086","22.2000992430884","23.2920948442383","21.6287579196938","19.8173610190371","21.8257501916094","20.3800549373767","18.9615373076733","19.6679236233205","20.6627105626713","19.7825826308496","18.6739411464298","18.5006839826676","17.3780098343134","16.8659763225085","17.7866825586","18.775214866034","19.6349388441439","20.7920782109584","21.2525032609215","20.9405940275629","21.0661704235373","19.9115471754879","18.6663439307917","17.8142106608892","18.2392262128334","18.6628347286721","19.6622839211552","18.0235748534628","15.8433106772531","14.288089860605","15.7262767240347","16.7299202058519","18.6029325232497","18.8671671288532","19.9347956497669","19.7821651182603","18.7153992213807","19.1801809221871","19.3747635914061","19.696467138888","18.9096323221581","18.6031692708694","19.0527056325642","",
"Namibia","NAM","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.8169842586687","26.6906997125095","28.8774128158482","25.7144873921992","29.4026303957825","30.4931339022597","27.8039315718724","24.749433238094","26.6110808219256","23.70845948896","27.6451146723875","22.3277585537466","26.2651767222456","26.0295096620267","30.2850577864286","30.4931016490861","35.4893561735821","28.260117470777","26.6660570690653","16.5280331160333","18.5704922099494","14.7680887757789","14.9728695342177","19.1987084003358","22.9385341406322","16.2890690430574","6.0444366894942","13.120978065445","11.6491170419343","13.2272300822251","16.7760757641194","6.02477359623527","5.53821214639188","",
"New Caledonia","NCL","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.7522063316301","22.969840991275","26.1465975871719","25.2931918042212","25.832271772466","31.1611625831992","23.1296730407319","22.0216340288704","25.7080493669989","25.5654236611348","19.1673914656163","19.1399890211753","21.5549767124388","19.9208687838117","19.3341084834402","","","","","","","",
"Niger","NER","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","5.39984073749535","7.74706478271263","10.3134875926263","14.0217952582515","20.7297530471787","19.1165725364827","17.1245364976163","10.0569954155686","6.71018057014273","9.000756060377","2.38771123495571","8.32128774341071","9.91524167373232","4.36328004386938","13.3147908596516","6.8201579990347","6.88181849778267","8.24625947045125","6.09867479894433","5.45088321797986","9.53600501691416","8.51020784707912","13.5535762417431","11.5355489001293","13.4436126693523","10.5602683318941","13.4482021353105","15.2548555079158","14.5934127474149","14.0071112129851","12.965343486323","20.2128003783277","20.6655828881536","18.639940892392","21.6881711601241","16.470376643512","24.2885976098678","22.1802291979726","23.3068714795792","24.1926349528744","24.9747108548601","24.1696426825672","21.3042275244687","20.4442735725634","22.92840096799","25.0149816170113","13.0626312931682","16.9917886916029","","",
"Nigeria","NGA","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nicaragua","NIC","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-4.65950445528925","3.28807132778913","4.94468329545488","7.53721293177105","11.8431867984345","13.6636376739752","10.3666953207717","9.72687065663131","8.61012646034671","9.68116124551413","12.9766935634407","14.2129451854536","15.1227633501069","15.1699153469149","16.529359205356","14.6356710441253","15.8730678521061","19.0200314905421","19.2605113883053","17.9499730843737","20.6313874411079","23.4887120916461","22.5112333476744","22.4178271799508","22.0076226059155","23.5678639406915","22.7068605361109","18.9943941934576","19.8805823161671","",
"Netherlands","NLD","Gross savings (% of GDP)","NY.GNS.ICTR.ZS","","","","","","","","","","31.496596802766","28.977244776166","28.6480974034183","29.0049614217811","30.0696012288047","28.4403560433101","25.2297068441727","25.806027212321","24.2669262416131","22.749883378672","22.6753616717318","22.6665440517311","22.7938432097919","22.279641642385","22.8292039601999","25.4889481156456","23.5184644606024","24.0045256848798","23.8361564224845","25.0929641393542","26.4753254235396","25.2085315896844","24.7349726174109","24.0706844228531","24.3607762264711","25.3313635916609","26.3447862402762","27.0874003872141","27.3907861627887","25.6371147599527","26.740319869623","27.0273841074373","25.1448621902243","23.6401813431126","24.5609555550821","24.9449714541415","25.3570242348921","26.7453769149333","27.0551626862079","24.4211196112201","23.2506936541138","26.0166304533598","26.9225812466707","25.9921188271102","25.9936960557447","26.3432755540477","27.6781318967779","27.5948086021671","29.5149161084687","30.2770673677505","29.0145307538831","26.9034846053969","33.6404084724276","30.503111497477","",
